Text Type,API Name,File Name,Dataset,ai_score,human_score,Error_message
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,0.9999,9.9999999999989e-05,
AI,Originality,,Fake TOEFL - GPT4 - PE,0.9967,0.0032999999999999,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
AI,Originality,,Fake TOEFL - GPT4 - PE,0.9996,0.0003999999999999,
AI,Originality,,Fake TOEFL - GPT4 - PE,1.0,0.0,
Human,Originality,,Real CS224N,0.0139,0.9861,
Human,Originality,,Real CS224N,0.0056,0.9944,
Human,Originality,,Real CS224N,0.2709,0.7291000000000001,
Human,Originality,,Real CS224N,0.1605,0.8395,
Human,Originality,,Real CS224N,0.9569,0.0431,
Human,Originality,,Real CS224N,0.0348,0.9652,
Human,Originality,,Real CS224N,0.9941,0.0059,
Human,Originality,,Real CS224N,0.9144,0.0856,
Human,Originality,,Real CS224N,0.4148,0.5851999999999999,
Human,Originality,,Real CS224N,0.0502,0.9498,
Human,Originality,,Real CS224N,0.0291,0.9709,
Human,Originality,,Real CS224N,0.9436,0.0564,
Human,Originality,,Real CS224N,0.0429,0.9571,
Human,Originality,,Real CS224N,0.0154,0.9846,
Human,Originality,,Real CS224N,0.0192,0.9808,
Human,Originality,,Real CS224N,0.0606,0.9394,
Human,Originality,,Real CS224N,0.9973,0.0027,
Human,Originality,,Real CS224N,0.9429,0.0571,
Human,Originality,,Real CS224N,0.0166,0.9834,
Human,Originality,,Real CS224N,0.993,0.007,
Human,Originality,,Real CS224N,0.9557,0.0443,
Human,Originality,,Real CS224N,0.0644,0.9356,
Human,Originality,,Real CS224N,0.0224,0.9776,
Human,Originality,,Real CS224N,0.071,0.929,
Human,Originality,,Real CS224N,0.007,0.993,
Human,Originality,,Real CS224N,0.0059,0.9941,
Human,Originality,,Real CS224N,0.0105,0.9895,
Human,Originality,,Real CS224N,0.0275,0.9725,
Human,Originality,,Real CS224N,0.9954,0.0046,
Human,Originality,,Real CS224N,0.0064,0.9936,
Human,Originality,,Real CS224N,0.0896,0.9104,
Human,Originality,,Real CS224N,0.184,0.8160000000000001,
Human,Originality,,Real CS224N,0.9641,0.0359,
Human,Originality,,Real CS224N,0.9998,0.0001999999999999,
Human,Originality,,Real CS224N,0.0745,0.9255,
Human,Originality,,Real CS224N,0.0017,0.9983,
Human,Originality,,Real CS224N,0.9851,0.0149,
Human,Originality,,Real CS224N,0.108,0.892,
Human,Originality,,Real CS224N,0.1925,0.8075,
Human,Originality,,Real CS224N,0.2865,0.7135,
Human,Originality,,Real CS224N,0.9706,0.0293999999999999,
Human,Originality,,Real CS224N,0.9765,0.0234999999999999,
Human,Originality,,Real CS224N,0.0747,0.9253,
Human,Originality,,Real CS224N,0.0165,0.9835,
Human,Originality,,Real CS224N,0.9449,0.0551,
Human,Originality,,Real CS224N,0.4719,0.5281,
Human,Originality,,Real CS224N,0.6092,0.3908,
Human,Originality,,Real CS224N,0.8573,0.1427,
Human,Originality,,Real CS224N,0.0014,0.9986,
Human,Originality,,Real CS224N,0.9996,0.0003999999999999,
Human,Originality,,Real CS224N,0.9885,0.0114999999999999,
Human,Originality,,Real CS224N,0.0106,0.9894,
Human,Originality,,Real CS224N,0.0648,0.9352,
Human,Originality,,Real CS224N,0.0461,0.9539,
Human,Originality,,Real CS224N,0.9941,0.0059,
Human,Originality,,Real CS224N,0.0693,0.9307,
Human,Originality,,Real CS224N,0.0417,0.9583,
Human,Originality,,Real CS224N,1.0,0.0,
Human,Originality,,Real CS224N,0.9893,0.0107,
Human,Originality,,Real CS224N,0.8786,0.1213999999999999,
Human,Originality,,Real CS224N,0.1863,0.8137,
Human,Originality,,Real CS224N,0.2276,0.7724,
Human,Originality,,Real CS224N,0.6654,0.3346,
Human,Originality,,Real CS224N,0.034,0.966,
Human,Originality,,Real CS224N,0.061,0.939,
Human,Originality,,Real CS224N,0.8731,0.1269,
Human,Originality,,Real CS224N,0.0105,0.9895,
Human,Originality,,Real CS224N,0.7855,0.2145,
Human,Originality,,Real CS224N,0.0094,0.9906,
Human,Originality,,Real CS224N,0.6629,0.3370999999999999,
Human,Originality,,Real CS224N,1.0,0.0,
Human,Originality,,Real CS224N,0.9992,0.0008,
Human,Originality,,Real CS224N,0.0042,0.9958,
Human,Originality,,Real CS224N,0.0022,0.9978,
Human,Originality,,Real CS224N,0.9209,0.0790999999999999,
Human,Originality,,Real CS224N,0.0853,0.9147,
Human,Originality,,Real CS224N,0.9943,0.0057,
Human,Originality,,Real CS224N,0.9996,0.0003999999999999,
Human,Originality,,Real CS224N,0.8796,0.1203999999999999,
Human,Originality,,Real CS224N,0.9892,0.0108,
Human,Originality,,Real CS224N,0.0154,0.9846,
Human,Originality,,Real CS224N,0.042,0.958,
Human,Originality,,Real CS224N,1.0,0.0,
Human,Originality,,Real CS224N,0.005,0.995,
Human,Originality,,Real CS224N,0.0993,0.9007000000000001,
Human,Originality,,Real CS224N,0.9957,0.0042999999999999,
Human,Originality,,Real CS224N,0.968,0.032,
Human,Originality,,Real CS224N,0.0128,0.9872,
Human,Originality,,Real CS224N,0.6924,0.3076,
Human,Originality,,Real CS224N,0.5364,0.4636,
Human,Originality,,Real CS224N,0.0725,0.9275,
Human,Originality,,Real CS224N,0.0069,0.9931,
Human,Originality,,Real CS224N,0.3321,0.6678999999999999,
Human,Originality,,Real CS224N,0.0057,0.9943,
Human,Originality,,Real CS224N,0.9957,0.0042999999999999,
Human,Originality,,Real CS224N,0.0051,0.9949,
Human,Originality,,Real CS224N,0.9364,0.0635999999999999,
Human,Originality,,Real CS224N,0.0142,0.9858,
Human,Originality,,Real CS224N,0.8507,0.1493,
Human,Originality,,Real CS224N,0.1014,0.8986,
Human,Originality,,Real CS224N,0.9755,0.0244999999999999,
Human,Originality,,Real CS224N,0.9488,0.0512,
Human,Originality,,Real CS224N,0.9996,0.0003999999999999,
Human,Originality,,Real CS224N,0.9999,9.9999999999989e-05,
Human,Originality,,Real CS224N,0.5227,0.4772999999999999,
Human,Originality,,Real CS224N,0.0188,0.9812,
Human,Originality,,Real CS224N,0.0703,0.9297,
Human,Originality,,Real CS224N,0.7927,0.2073,
Human,Originality,,Real CS224N,0.0096,0.9904,
Human,Originality,,Real CS224N,0.9997,0.0002999999999999,
Human,Originality,,Real CS224N,0.0095,0.9905,
Human,Originality,,Real CS224N,0.6986,0.3014,
Human,Originality,,Real CS224N,0.0159,0.9841,
Human,Originality,,Real CS224N,0.9473,0.0526999999999999,
Human,Originality,,Real CS224N,0.2318,0.7682,
Human,Originality,,Real CS224N,0.0144,0.9856,
Human,Originality,,Real CS224N,0.9988,0.0011999999999999,
Human,Originality,,Real CS224N,0.0442,0.9558,
Human,Originality,,Real CS224N,0.2092,0.7908,
Human,Originality,,Real CS224N,0.2321,0.7679,
Human,Originality,,Real CS224N,0.007,0.993,
Human,Originality,,Real CS224N,0.098,0.902,
Human,Originality,,Real CS224N,0.9973,0.0027,
Human,Originality,,Real CS224N,0.0905,0.9095,
Human,Originality,,Real CS224N,0.006,0.994,
Human,Originality,,Real CS224N,0.8374,0.1625999999999999,
Human,Originality,,Real CS224N,0.9999,9.9999999999989e-05,
Human,Originality,,Real CS224N,0.9239,0.0760999999999999,
Human,Originality,,Real CS224N,1.0,0.0,
Human,Originality,,Real CS224N,0.0459,0.9541,
Human,Originality,,Real CS224N,0.9974,0.0026,
Human,Originality,,Real CS224N,1.0,0.0,
Human,Originality,,Real CS224N,0.9998,0.0001999999999999,
Human,Originality,,Real CS224N,0.0251,0.9749,
Human,Originality,,Real CS224N,0.0071,0.9929,
Human,Originality,,Real CS224N,0.0864,0.9136,
Human,Originality,,Real CS224N,0.0681,0.9319,
Human,Originality,,Real CS224N,0.2394,0.7605999999999999,
Human,Originality,,Real CS224N,0.9174,0.0826,
Human,Originality,,Real CS224N,0.0418,0.9582,
Human,Originality,,Real CS224N,0.9999,9.9999999999989e-05,
Human,Originality,,Real CS224N,0.8707,0.1292999999999999,
Human,Originality,,Real CS224N,0.0593,0.9407,
Human,Originality,,Real CS224N,0.0077,0.9923,
Human,Originality,,Real CS224N,0.897,0.1029999999999999,
Human,Originality,,Real College Essays,0.0567,0.9433,
Human,Originality,,Real College Essays,0.9911,0.0089,
Human,Originality,,Real College Essays,0.8521,0.1479,
Human,Originality,,Real College Essays,0.5341,0.4659,
Human,Originality,,Real College Essays,0.0157,0.9843,
Human,Originality,,Real College Essays,0.0291,0.9709,
Human,Originality,,Real College Essays,0.2211,0.7789,
Human,Originality,,Real College Essays,0.0134,0.9866,
Human,Originality,,Real College Essays,0.1383,0.8617,
Human,Originality,,Real College Essays,0.0506,0.9494,
Human,Originality,,Real College Essays,0.0551,0.9449,
Human,Originality,,Real College Essays,0.045,0.955,
Human,Originality,,Real College Essays,0.0048,0.9952,
Human,Originality,,Real College Essays,0.0155,0.9845,
Human,Originality,,Real College Essays,0.7131,0.2869,
Human,Originality,,Real College Essays,0.4183,0.5817,
Human,Originality,,Real College Essays,0.1386,0.8613999999999999,
Human,Originality,,Real College Essays,0.0025,0.9975,
Human,Originality,,Real College Essays,0.0178,0.9822,
Human,Originality,,Real College Essays,0.002,0.998,
Human,Originality,,Real College Essays,0.0872,0.9128,
Human,Originality,,Real College Essays,0.8521,0.1479,
Human,Originality,,Real College Essays,0.232,0.768,
Human,Originality,,Real College Essays,0.0017,0.9983,
Human,Originality,,Real College Essays,0.6074,0.3925999999999999,
Human,Originality,,Real College Essays,0.0012,0.9988,
Human,Originality,,Real College Essays,0.0022,0.9978,
Human,Originality,,Real College Essays,0.2657,0.7343,
Human,Originality,,Real College Essays,0.3607,0.6393,
Human,Originality,,Real College Essays,0.7106,0.2894,
Human,Originality,,Real College Essays,0.0009,0.9991,
Human,Originality,,Real College Essays,0.0034,0.9966,
Human,Originality,,Real College Essays,0.9846,0.0153999999999999,
Human,Originality,,Real College Essays,0.0917,0.9083,
Human,Originality,,Real College Essays,0.0083,0.9917,
Human,Originality,,Real College Essays,0.1766,0.8234,
Human,Originality,,Real College Essays,0.9999,9.9999999999989e-05,
Human,Originality,,Real College Essays,0.7267,0.2733,
Human,Originality,,Real College Essays,0.3063,0.6937,
Human,Originality,,Real College Essays,0.0521,0.9479,
Human,Originality,,Real College Essays,0.0039,0.9961,
Human,Originality,,Real College Essays,0.0297,0.9703,
Human,Originality,,Real College Essays,0.9742,0.0258,
Human,Originality,,Real College Essays,0.0013,0.9987,
Human,Originality,,Real College Essays,0.1173,0.8827,
Human,Originality,,Real College Essays,0.0085,0.9915,
Human,Originality,,Real College Essays,0.0636,0.9364,
Human,Originality,,Real College Essays,0.0028,0.9972,
Human,Originality,,Real College Essays,0.0203,0.9797,
Human,Originality,,Real College Essays,0.7589,0.2410999999999999,
Human,Originality,,Real College Essays,0.192,0.808,
Human,Originality,,Real College Essays,0.1892,0.8108,
Human,Originality,,Real College Essays,0.0484,0.9516,
Human,Originality,,Real College Essays,0.0504,0.9496,
Human,Originality,,Real College Essays,0.8083,0.1916999999999999,
Human,Originality,,Real College Essays,0.1857,0.8143,
Human,Originality,,Real College Essays,0.004,0.996,
Human,Originality,,Real College Essays,0.9951,0.0049,
Human,Originality,,Real College Essays,0.9923,0.0077,
Human,Originality,,Real College Essays,0.8577,0.1422999999999999,
Human,Originality,,Real College Essays,0.013,0.987,
Human,Originality,,Real College Essays,0.0003,0.9997,
Human,Originality,,Real College Essays,0.0018,0.9982,
Human,Originality,,Real College Essays,0.0278,0.9722,
Human,Originality,,Real College Essays,0.0022,0.9978,
Human,Originality,,Real College Essays,0.4314,0.5686,
Human,Originality,,Real College Essays,0.0052,0.9948,
Human,Originality,,Real College Essays,0.0325,0.9675,
Human,Originality,,Real College Essays,0.0029,0.9971,
Human,Originality,,Real College Essays,0.0338,0.9662,
Human,Originality,,Real TOEFL,0.0405,0.9595,
Human,Originality,,Real TOEFL,0.0007,0.9993,
Human,Originality,,Real TOEFL,0.1276,0.8724000000000001,
Human,Originality,,Real TOEFL,0.1843,0.8157,
Human,Originality,,Real TOEFL,0.0021,0.9979,
Human,Originality,,Real TOEFL,0.0081,0.9919,
Human,Originality,,Real TOEFL,0.0017,0.9983,
Human,Originality,,Real TOEFL,0.0097,0.9903,
Human,Originality,,Real TOEFL,0.9341,0.0658999999999999,
Human,Originality,,Real TOEFL,0.0161,0.9839,
Human,Originality,,Real TOEFL,0.0055,0.9945,
Human,Originality,,Real TOEFL,0.3585,0.6415,
Human,Originality,,Real TOEFL,0.0102,0.9898,
Human,Originality,,Real TOEFL,0.003,0.997,
Human,Originality,,Real TOEFL,0.4884,0.5116,
Human,Originality,,Real TOEFL,0.0016,0.9984,
Human,Originality,,Real TOEFL,0.0046,0.9954,
Human,Originality,,Real TOEFL,0.0085,0.9915,
Human,Originality,,Real TOEFL,0.0808,0.9192,
Human,Originality,,Real TOEFL,0.0028,0.9972,
Human,Originality,,Real TOEFL,0.0031,0.9969,
Human,Originality,,Real TOEFL,0.0387,0.9613,
Human,Originality,,Real TOEFL,0.9963,0.0037,
Human,Originality,,Real TOEFL,0.0074,0.9926,
Human,Originality,,Real TOEFL,0.0329,0.9671,
Human,Originality,,Real TOEFL,0.0099,0.9901,
Human,Originality,,Real TOEFL,0.0138,0.9862,
Human,Originality,,Real TOEFL,0.0082,0.9918,
Human,Originality,,Real TOEFL,0.0173,0.9827,
Human,Originality,,Real TOEFL,0.0846,0.9154,
Human,Originality,,Real TOEFL,0.9999,9.9999999999989e-05,
Human,Originality,,Real TOEFL,0.0093,0.9907,
Human,Originality,,Real TOEFL,0.0062,0.9938,
Human,Originality,,Real TOEFL,0.9999,9.9999999999989e-05,
Human,Originality,,Real TOEFL,0.0155,0.9845,
Human,Originality,,Real TOEFL,0.9993,0.0007,
Human,Originality,,Real TOEFL,0.0451,0.9549,
Human,Originality,,Real TOEFL,0.0043,0.9957,
Human,Originality,,Real TOEFL,0.0248,0.9752,
Human,Originality,,Real TOEFL,0.3337,0.6663,
Human,Originality,,Real TOEFL,1.0,0.0,
Human,Originality,,Real TOEFL,0.0022,0.9978,
Human,Originality,,Real TOEFL,0.0275,0.9725,
Human,Originality,,Real TOEFL,0.0021,0.9979,
Human,Originality,,Real TOEFL,0.9912,0.0088,
Human,Originality,,Real TOEFL,0.0032,0.9968,
Human,Originality,,Real TOEFL,0.0007,0.9993,
Human,Originality,,Real TOEFL,0.0222,0.9778,
Human,Originality,,Real TOEFL,0.001,0.999,
Human,Originality,,Real TOEFL,0.0265,0.9735,
Human,Originality,,Real TOEFL,0.0032,0.9968,
Human,Originality,,Real TOEFL,0.6559,0.3440999999999999,
Human,Originality,,Real TOEFL,0.0432,0.9568,
Human,Originality,,Real TOEFL,0.0099,0.9901,
Human,Originality,,Real TOEFL,0.0088,0.9912,
Human,Originality,,Real TOEFL,0.6195,0.3804999999999999,
Human,Originality,,Real TOEFL,0.0025,0.9975,
Human,Originality,,Real TOEFL,0.0023,0.9977,
Human,Originality,,Real TOEFL,0.2686,0.7314,
Human,Originality,,Real TOEFL,0.0025,0.9975,
Human,Originality,,Real TOEFL,0.0129,0.9871,
Human,Originality,,Real TOEFL,0.0042,0.9958,
Human,Originality,,Real TOEFL,0.2078,0.7922,
Human,Originality,,Real TOEFL,0.0078,0.9922,
Human,Originality,,Real TOEFL,0.0684,0.9316,
Human,Originality,,Real TOEFL,0.0023,0.9977,
Human,Originality,,Real TOEFL,0.0309,0.9691,
Human,Originality,,Real TOEFL,0.0055,0.9945,
Human,Originality,,Real TOEFL,0.0096,0.9904,
Human,Originality,,Real TOEFL,1.0,0.0,
Human,Originality,,Real TOEFL,0.0374,0.9626,
Human,Originality,,Real TOEFL,0.4069,0.5931,
Human,Originality,,Real TOEFL,0.0267,0.9733,
Human,Originality,,Real TOEFL,0.0062,0.9938,
Human,Originality,,Real TOEFL,0.0023,0.9977,
Human,Originality,,Real TOEFL,0.0346,0.9654,
Human,Originality,,Real TOEFL,0.0052,0.9948,
Human,Originality,,Real TOEFL,0.0087,0.9913,
Human,Originality,,Real TOEFL,0.0141,0.9859,
Human,Originality,,Real TOEFL,0.7804,0.2196,
Human,Originality,,Real TOEFL,0.0035,0.9965,
Human,Originality,,Real TOEFL,0.9936,0.0063999999999999,
Human,Originality,,Real TOEFL,0.0017,0.9983,
Human,Originality,,Real TOEFL,0.1127,0.8873,
Human,Originality,,Real TOEFL,0.0022,0.9978,
Human,Originality,,Real TOEFL,0.0622,0.9378,
Human,Originality,,Real TOEFL,0.0075,0.9925,
Human,Originality,,Real TOEFL,0.0047,0.9953,
Human,Originality,,Real TOEFL,0.9998,0.0001999999999999,
Human,Originality,,Real TOEFL,0.0693,0.9307,
Human,Originality,,Real TOEFL,0.0262,0.9738,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,Fake College Essays - GPT3,1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",0.9999,9.9999999999989e-05,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",0.9904,0.0096,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",0.9998,0.0001999999999999,
AI,Originality,,"Fake CS224N - GPT3, PE",0.9996,0.0003999999999999,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",0.9999,9.9999999999989e-05,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",0.9999,9.9999999999989e-05,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",0.9999,9.9999999999989e-05,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",1.0,0.0,
AI,Originality,,"Fake CS224N - GPT3, PE",0.936,0.0639999999999999,
